San Augustine County, Texas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,45.4
201002,43.3
201003,54.0
201004,66.5
201005,77.0
201006,83.2
201007,83.2
201008,86.6
201009,79.3
201010,67.5
201011,58.0
201012,48.5
201101,45.2
201102,50.7
201103,60.9
201104,70.5
201105,73.1
201106,84.2
201107,85.9
201108,89.1
201109,77.7
201110,66.1
201111,58.7
201112,48.3
201201,53.1
201202,54.3
201203,66.2
201204,69.7
201205,76.0
201206,80.4
201207,81.8
201208,83.2
201209,77.1
201210,64.6
201211,57.3
201212,53.6
201301,50.1
201302,52.7
201303,55.4
201304,63.3
201305,71.6
201306,80.6
201307,80.8
201308,83.7
201309,80.2
201310,67.0
201311,52.8
201312,47.5
201401,42.9
201402,48.9
201403,53.7
201404,64.4
201405,70.9
201406,78.8
201407,79.8
201408,81.0
201409,77.2
201410,68.2
201411,51.9
201412,51.2
201501,45.3
201502,47.2
201503,57.2
201504,68.6
201505,73.3
201506,79.7
201507,84.1
201508,82.8
201509,78.4
201510,69.2
201511,60.4
201512,55.9
201601,47.4
201602,54.3
201603,61.9
201604,66.7
201605,71.6
201606,79.7
201607,84.1
201608,82.3
201609,79.1
201610,70.2
201611,62.0
201612,52.2
