Okfuskee County, Oklahoma, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,35.8
201002,36.9
201003,50.1
201004,62.4
201005,68.8
201006,80.6
201007,81.7
201008,84.2
201009,74.7
201010,62.2
201011,52.2
201012,40.3
201101,35.4
201102,40.2
201103,53.5
201104,62.8
201105,67.2
201106,83.0
201107,89.4
201108,87.8
201109,70.8
201110,62.5
201111,51.1
201112,41.7
201201,43.6
201202,45.3
201203,61.0
201204,65.2
201205,72.5
201206,78.5
201207,86.1
201208,82.2
201209,75.2
201210,60.0
201211,52.3
201212,43.8
201301,40.4
201302,42.0
201303,48.0
201304,55.1
201305,66.6
201306,77.4
201307,78.8
201308,79.9
201309,76.0
201310,60.8
201311,47.0
201312,35.2
201401,35.8
201402,36.8
201403,46.8
201404,60.1
201405,68.8
201406,76.6
201407,77.1
201408,80.0
201409,72.9
201410,65.1
201411,44.9
201412,42.7
201501,37.7
201502,37.6
201503,51.0
201504,61.8
201505,66.3
201506,77.6
201507,81.2
201508,77.8
201509,75.7
201510,63.2
201511,51.9
201512,46.1
201601,38.3
201602,48.8
201603,55.1
201604,62.2
201605,66.2
201606,78.9
201607,82.2
201608,81.4
201609,76.4
201610,68.3
201611,56.6
201612,40.4
