Harrisonburg City, Virginia, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,30.5
201002,27.5
201003,45.7
201004,57.2
201005,63.8
201006,74.6
201007,76.1
201008,73.8
201009,68.4
201010,55.9
201011,43.7
201012,28.4
201101,30.0
201102,38.9
201103,43.1
201104,55.7
201105,63.7
201106,71.5
201107,76.5
201108,72.8
201109,65.4
201110,53.2
201111,47.6
201112,40.4
201201,37.1
201202,41.1
201203,54.0
201204,53.9
201205,66.3
201206,68.5
201207,77.1
201208,71.8
201209,64.8
201210,54.6
201211,41.3
201212,41.6
201301,37.8
201302,34.4
201303,37.9
201304,54.8
201305,60.5
201306,70.8
201307,73.5
201308,69.7
201309,64.4
201310,55.4
201311,42.1
201312,39.7
201401,27.8
201402,35.5
201403,37.2
201404,53.1
201405,63.1
201406,71.2
201407,71.2
201408,69.1
201409,65.7
201410,56.3
201411,40.0
201412,38.7
201501,31.8
201502,27.4
201503,41.3
201504,54.2
201505,65.0
201506,72.1
201507,73.3
201508,71.2
201509,68.1
201510,54.3
201511,49.4
201512,47.4
201601,30.8
201602,36.5
201603,49.9
201604,53.6
201605,59.4
201606,70.7
201607,75.2
201608,75.7
201609,70.8
201610,58.2
201611,47.5
201612,37.2
