Cottle County, Texas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,39.2
201002,38.8
201003,51.9
201004,62.2
201005,69.8
201006,82.8
201007,80.7
201008,84.0
201009,76.4
201010,65.5
201011,52.3
201012,44.0
201101,39.3
201102,42.7
201103,56.1
201104,66.8
201105,72.8
201106,88.4
201107,90.7
201108,90.8
201109,75.0
201110,63.8
201111,52.0
201112,40.7
201201,46.5
201202,45.7
201203,60.8
201204,69.2
201205,77.3
201206,82.6
201207,86.6
201208,83.9
201209,75.3
201210,61.9
201211,56.6
201212,45.0
201301,42.1
201302,44.9
201303,53.9
201304,58.1
201305,72.1
201306,81.8
201307,81.8
201308,83.4
201309,77.8
201310,64.1
201311,49.7
201312,39.1
201401,41.3
201402,38.5
201403,50.1
201404,63.1
201405,72.0
201406,79.8
201407,81.1
201408,83.0
201409,73.9
201410,67.2
201411,47.4
201412,45.4
201501,40.7
201502,43.8
201503,53.7
201504,63.8
201505,67.3
201506,78.8
201507,83.2
201508,82.4
201509,79.1
201510,66.3
201511,52.5
201512,46.4
201601,42.0
201602,50.3
201603,57.9
201604,62.8
201605,68.8
201606,79.5
201607,85.7
201608,81.0
201609,75.3
201610,68.1
201611,57.5
201612,42.2
