Hamilton County, Indiana, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,23.0
201002,24.4
201003,43.0
201004,57.2
201005,63.5
201006,73.9
201007,75.5
201008,74.8
201009,66.9
201010,55.5
201011,42.0
201012,23.2
201101,22.8
201102,30.2
201103,41.0
201104,52.4
201105,61.9
201106,72.1
201107,78.6
201108,72.5
201109,63.0
201110,53.2
201111,46.5
201112,35.7
201201,31.6
201202,34.6
201203,54.7
201204,52.0
201205,66.9
201206,71.4
201207,79.9
201208,71.0
201209,63.2
201210,51.6
201211,39.7
201212,37.3
201301,28.6
201302,29.6
201303,33.7
201304,50.5
201305,64.4
201306,70.6
201307,71.8
201308,71.3
201309,66.5
201310,54.1
201311,38.6
201312,29.0
201401,18.5
201402,21.0
201403,33.9
201404,51.7
201405,62.0
201406,72.0
201407,68.0
201408,71.5
201409,63.3
201410,53.1
201411,34.3
201412,33.8
201501,24.3
201502,18.8
201503,36.3
201504,52.0
201505,64.6
201506,70.1
201507,72.1
201508,70.0
201509,68.4
201510,55.1
201511,45.7
201512,41.4
201601,27.0
201602,33.5
201603,47.4
201604,51.4
201605,60.2
201606,72.2
201607,73.7
201608,75.2
201609,69.4
201610,58.8
201611,46.4
201612,29.2
