McCurtain County, Oklahoma, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,38.1
201002,38.1
201003,50.0
201004,62.1
201005,71.0
201006,80.4
201007,81.4
201008,84.7
201009,75.1
201010,61.8
201011,52.2
201012,42.0
201101,37.5
201102,43.7
201103,54.9
201104,63.2
201105,67.3
201106,81.8
201107,86.2
201108,87.1
201109,72.2
201110,62.0
201111,53.6
201112,44.1
201201,45.9
201202,47.5
201203,61.3
201204,65.2
201205,72.9
201206,79.2
201207,83.3
201208,81.0
201209,75.6
201210,60.9
201211,52.6
201212,46.5
201301,43.5
201302,44.8
201303,48.7
201304,59.2
201305,67.3
201306,77.0
201307,78.2
201308,80.3
201309,76.9
201310,62.1
201311,48.2
201312,40.4
201401,36.7
201402,41.0
201403,48.1
201404,59.5
201405,67.3
201406,76.8
201407,76.4
201408,78.1
201409,74.1
201410,64.6
201411,45.6
201412,45.0
201501,40.2
201502,39.7
201503,51.7
201504,62.8
201505,68.8
201506,77.7
201507,82.1
201508,81.0
201509,76.3
201510,64.7
201511,55.2
201512,49.7
201601,41.8
201602,49.4
201603,56.8
201604,63.4
201605,67.6
201606,78.9
201607,83.1
201608,80.5
201609,76.4
201610,68.7
201611,57.8
201612,44.7
