Wilson County, Texas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,50.3
201002,48.8
201003,59.3
201004,68.5
201005,77.3
201006,83.0
201007,83.0
201008,86.0
201009,80.0
201010,69.8
201011,62.0
201012,54.0
201101,51.0
201102,55.1
201103,67.0
201104,75.1
201105,78.4
201106,85.5
201107,87.2
201108,89.4
201109,82.9
201110,71.5
201111,63.1
201112,53.9
201201,56.4
201202,57.5
201203,67.5
201204,72.8
201205,77.6
201206,84.0
201207,84.8
201208,86.0
201209,80.0
201210,71.2
201211,63.6
201212,57.6
201301,54.2
201302,58.2
201303,60.9
201304,67.5
201305,75.1
201306,83.0
201307,83.7
201308,85.6
201309,80.6
201310,71.1
201311,57.5
201312,50.5
201401,48.4
201402,54.8
201403,59.1
201404,69.8
201405,74.1
201406,82.5
201407,84.3
201408,86.6
201409,80.8
201410,74.5
201411,56.8
201412,57.0
201501,48.9
201502,53.7
201503,60.2
201504,71.1
201505,75.8
201506,80.5
201507,84.3
201508,85.6
201509,82.3
201510,74.7
201511,64.2
201512,57.7
201601,51.5
201602,59.0
201603,65.5
201604,69.7
201605,76.0
201606,82.2
201607,86.9
201608,83.8
201609,81.3
201610,74.3
201611,68.0
201612,57.0
