Yolo County, California, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,47.5
201002,51.8
201003,53.6
201004,55.2
201005,61.2
201006,73.1
201007,75.8
201008,73.3
201009,72.8
201010,64.4
201011,53.4
201012,49.4
201101,46.4
201102,48.5
201103,52.3
201104,58.2
201105,61.9
201106,69.8
201107,75.5
201108,74.6
201109,75.6
201110,64.5
201111,51.4
201112,46.9
201201,48.6
201202,51.8
201203,52.4
201204,59.5
201205,67.9
201206,72.5
201207,75.4
201208,77.6
201209,73.4
201210,65.0
201211,55.1
201212,47.1
201301,45.1
201302,50.1
201303,56.7
201304,64.0
201305,68.7
201306,74.2
201307,77.8
201308,75.2
201309,71.6
201310,63.1
201311,56.2
201312,46.8
201401,52.9
201402,53.6
201403,58.2
201404,62.1
201405,69.7
201406,75.2
201407,79.1
201408,76.5
201409,74.0
201410,67.6
201411,55.5
201412,52.1
201501,50.1
201502,56.0
201503,60.5
201504,62.1
201505,64.9
201506,76.5
201507,78.1
201508,76.9
201509,74.0
201510,69.1
201511,51.3
201512,47.0
201601,48.9
201602,55.0
201603,56.4
201604,62.7
201605,68.1
201606,75.7
201607,77.4
201608,75.8
201609,72.9
201610,62.3
201611,55.4
201612,46.2
