Mason County, Texas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,45.2
201002,44.2
201003,54.6
201004,64.7
201005,73.9
201006,81.8
201007,81.5
201008,85.1
201009,76.9
201010,66.3
201011,57.9
201012,48.6
201101,45.5
201102,49.5
201103,62.6
201104,71.6
201105,75.1
201106,84.9
201107,87.2
201108,88.3
201109,79.0
201110,66.7
201111,57.5
201112,46.8
201201,50.3
201202,52.4
201203,62.4
201204,70.4
201205,75.5
201206,81.9
201207,83.4
201208,84.8
201209,76.4
201210,66.0
201211,59.4
201212,51.7
201301,48.7
201302,53.0
201303,58.3
201304,63.7
201305,72.2
201306,82.3
201307,81.5
201308,83.6
201309,77.4
201310,66.7
201311,51.7
201312,44.8
201401,45.3
201402,49.4
201403,55.2
201404,66.2
201405,73.2
201406,80.0
201407,82.7
201408,83.4
201409,77.0
201410,70.4
201411,51.7
201412,51.1
201501,44.5
201502,48.2
201503,56.2
201504,67.2
201505,72.1
201506,78.9
201507,83.2
201508,84.4
201509,79.6
201510,70.0
201511,57.2
201512,51.0
201601,47.2
201602,53.8
201603,60.7
201604,65.5
201605,71.3
201606,79.2
201607,85.7
201608,82.3
201609,77.4
201610,69.5
201611,61.2
201612,50.2
