Grayson County, Kentucky, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,30.0
201002,30.3
201003,46.5
201004,60.9
201005,68.3
201006,78.1
201007,79.1
201008,78.6
201009,70.8
201010,58.4
201011,47.7
201012,29.2
201101,29.6
201102,38.3
201103,49.4
201104,59.0
201105,64.8
201106,75.1
201107,80.5
201108,76.7
201109,67.1
201110,55.9
201111,50.7
201112,41.4
201201,39.4
201202,42.0
201203,59.8
201204,58.7
201205,70.2
201206,73.4
201207,82.5
201208,75.0
201209,67.7
201210,55.9
201211,43.7
201212,43.8
201301,37.0
201302,37.6
201303,39.6
201304,55.3
201305,66.4
201306,73.1
201307,74.0
201308,74.0
201309,69.3
201310,58.0
201311,43.3
201312,37.5
201401,26.4
201402,32.0
201403,41.8
201404,57.0
201405,66.1
201406,74.3
201407,72.9
201408,75.7
201409,68.1
201410,58.3
201411,39.4
201412,39.5
201501,32.7
201502,26.4
201503,45.2
201504,58.5
201505,67.9
201506,75.0
201507,77.5
201508,73.3
201509,70.8
201510,58.9
201511,51.7
201512,49.4
201601,32.5
201602,39.4
201603,52.7
201604,58.2
201605,63.2
201606,76.6
201607,78.9
201608,78.8
201609,72.9
201610,64.2
201611,51.3
201612,36.6
