Chester County, Tennessee, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,34.4
201002,35.1
201003,49.2
201004,62.5
201005,70.9
201006,80.7
201007,81.4
201008,81.7
201009,73.3
201010,60.5
201011,50.9
201012,35.9
201101,35.7
201102,44.4
201103,52.2
201104,62.7
201105,67.4
201106,79.1
201107,81.8
201108,79.5
201109,69.4
201110,57.7
201111,52.1
201112,43.0
201201,44.3
201202,46.0
201203,61.9
201204,61.7
201205,72.0
201206,75.0
201207,82.0
201208,78.2
201209,71.2
201210,57.7
201211,47.1
201212,46.8
201301,42.5
201302,42.8
201303,44.6
201304,57.8
201305,66.8
201306,76.0
201307,76.1
201308,76.4
201309,72.3
201310,60.2
201311,45.7
201312,40.8
201401,32.1
201402,38.5
201403,45.3
201404,59.4
201405,69.1
201406,76.3
201407,74.0
201408,77.6
201409,71.1
201410,62.0
201411,43.3
201412,43.9
201501,37.5
201502,33.3
201503,49.3
201504,61.5
201505,68.7
201506,77.3
201507,80.6
201508,75.5
201509,72.4
201510,60.8
201511,54.8
201512,51.4
201601,37.0
201602,44.5
201603,54.9
201604,60.9
201605,66.4
201606,78.6
201607,81.6
201608,80.2
201609,75.4
201610,66.2
201611,53.8
201612,41.7
