Burke County, Georgia, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,42.2
201002,42.6
201003,52.9
201004,65.1
201005,74.6
201006,82.5
201007,83.3
201008,82.6
201009,76.9
201010,64.7
201011,55.3
201012,40.1
201101,42.0
201102,51.6
201103,57.8
201104,66.6
201105,72.1
201106,81.9
201107,83.2
201108,83.3
201109,75.2
201110,61.7
201111,56.3
201112,51.6
201201,50.2
201202,52.8
201203,65.0
201204,66.3
201205,74.3
201206,75.2
201207,83.6
201208,78.6
201209,74.6
201210,65.8
201211,52.7
201212,52.5
201301,53.2
201302,48.6
201303,50.7
201304,63.4
201305,69.1
201306,78.2
201307,79.1
201308,78.1
201309,75.1
201310,65.7
201311,53.7
201312,51.6
201401,40.9
201402,50.0
201403,52.8
201404,63.9
201405,72.2
201406,79.0
201407,80.2
201408,79.4
201409,75.8
201410,66.1
201411,50.0
201412,51.0
201501,45.5
201502,44.2
201503,59.2
201504,67.5
201505,72.7
201506,80.4
201507,82.5
201508,80.1
201509,74.8
201510,64.5
201511,59.6
201512,59.5
201601,45.1
201602,50.8
201603,62.1
201604,64.3
201605,70.6
201606,80.2
201607,83.7
201608,82.3
201609,77.3
201610,67.3
201611,57.0
201612,51.1
