Power County, Idaho, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,26.4
201002,26.9
201003,35.8
201004,41.9
201005,46.1
201006,59.4
201007,67.6
201008,66.4
201009,59.5
201010,49.7
201011,31.7
201012,28.6
201101,22.5
201102,24.7
201103,35.9
201104,39.3
201105,47.2
201106,57.5
201107,68.8
201108,69.4
201109,61.3
201110,48.3
201111,32.3
201112,24.0
201201,28.4
201202,29.8
201203,39.4
201204,47.0
201205,52.1
201206,60.7
201207,72.0
201208,70.9
201209,60.3
201210,46.0
201211,38.3
201212,27.0
201301,17.9
201302,27.3
201303,37.6
201304,41.8
201305,53.5
201306,63.1
201307,72.9
201308,71.5
201309,59.8
201310,44.1
201311,36.5
201312,21.2
201401,29.0
201402,31.9
201403,38.8
201404,43.6
201405,54.4
201406,59.9
201407,72.2
201408,65.9
201409,60.4
201410,50.4
201411,33.4
201412,30.6
201501,28.7
201502,36.9
201503,42.5
201504,44.2
201505,53.0
201506,67.0
201507,67.0
201508,68.0
201509,61.2
201510,53.0
201511,30.8
201512,23.9
201601,24.7
201602,30.7
201603,38.9
201604,47.4
201605,51.6
201606,64.7
201607,68.6
201608,67.3
201609,57.0
201610,48.2
201611,39.8
201612,20.3
