Grayson County, Texas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,40.8
201002,39.2
201003,52.6
201004,63.8
201005,72.3
201006,83.1
201007,83.5
201008,86.9
201009,76.9
201010,65.5
201011,55.6
201012,44.8
201101,40.3
201102,45.5
201103,57.7
201104,66.5
201105,69.4
201106,84.3
201107,89.7
201108,90.9
201109,76.6
201110,65.6
201111,55.1
201112,44.3
201201,47.9
201202,49.2
201203,62.9
201204,67.5
201205,74.6
201206,80.4
201207,85.0
201208,83.6
201209,77.7
201210,64.1
201211,56.9
201212,47.5
201301,45.6
201302,48.0
201303,52.6
201304,59.5
201305,69.4
201306,79.6
201307,81.2
201308,84.8
201309,79.9
201310,64.7
201311,50.2
201312,39.9
201401,41.0
201402,41.9
201403,51.6
201404,62.4
201405,70.2
201406,79.4
201407,80.8
201408,82.2
201409,76.4
201410,68.9
201411,48.9
201412,47.2
201501,42.0
201502,42.5
201503,53.8
201504,64.0
201505,69.4
201506,79.9
201507,84.4
201508,84.0
201509,79.2
201510,67.9
201511,55.8
201512,50.0
201601,43.5
201602,51.7
201603,58.4
201604,64.9
201605,68.7
201606,80.7
201607,84.9
201608,83.3
201609,78.0
201610,70.3
201611,59.5
201612,45.0
