Brown County, Indiana, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,24.9
201002,25.9
201003,44.2
201004,58.0
201005,64.4
201006,74.5
201007,76.3
201008,76.0
201009,68.0
201010,56.3
201011,43.1
201012,24.7
201101,25.0
201102,34.1
201103,43.6
201104,54.8
201105,62.2
201106,72.0
201107,78.9
201108,73.6
201109,64.4
201110,54.0
201111,47.8
201112,37.3
201201,33.8
201202,37.1
201203,55.8
201204,53.3
201205,68.4
201206,71.0
201207,80.9
201208,72.6
201209,64.5
201210,52.4
201211,40.1
201212,39.2
201301,31.0
201302,31.7
201303,36.4
201304,52.0
201305,64.6
201306,71.0
201307,72.2
201308,71.8
201309,67.3
201310,54.6
201311,39.9
201312,30.9
201401,20.9
201402,24.9
201403,36.6
201404,54.1
201405,63.5
201406,72.5
201407,69.3
201408,72.3
201409,64.0
201410,54.7
201411,36.1
201412,35.2
201501,27.7
201502,20.8
201503,39.1
201504,54.0
201505,65.0
201506,71.3
201507,73.1
201508,70.5
201509,68.9
201510,56.4
201511,47.4
201512,43.2
201601,28.1
201602,36.0
201603,48.6
201604,53.7
201605,60.6
201606,73.3
201607,74.3
201608,75.8
201609,70.3
201610,60.2
201611,47.4
201612,31.2
