Smith County, Kansas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,24.6
201002,27.8
201003,43.0
201004,56.1
201005,59.6
201006,74.6
201007,77.8
201008,78.5
201009,68.2
201010,58.0
201011,40.8
201012,29.1
201101,23.0
201102,27.5
201103,40.7
201104,52.3
201105,59.8
201106,73.1
201107,81.8
201108,77.0
201109,63.2
201110,55.5
201111,41.0
201112,31.0
201201,33.2
201202,33.6
201203,54.1
201204,57.3
201205,67.1
201206,77.4
201207,83.4
201208,74.5
201209,65.9
201210,50.9
201211,43.6
201212,30.7
201301,26.4
201302,31.0
201303,37.2
201304,46.2
201305,61.4
201306,73.1
201307,75.8
201308,76.2
201309,71.2
201310,54.3
201311,39.0
201312,26.7
201401,27.4
201402,24.8
201403,38.2
201404,52.1
201405,62.1
201406,72.9
201407,75.0
201408,76.8
201409,65.4
201410,56.5
201411,36.2
201412,31.5
201501,29.4
201502,28.0
201503,45.2
201504,54.1
201505,59.5
201506,73.6
201507,76.7
201508,73.4
201509,74.1
201510,58.0
201511,44.4
201512,34.8
201601,29.5
201602,37.4
201603,47.2
201604,54.0
201605,60.0
201606,76.5
201607,77.9
201608,74.9
201609,68.3
201610,58.4
201611,47.1
201612,27.0
