New York County, New York, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,32.4
201002,33.0
201003,47.5
201004,56.9
201005,65.3
201006,75.0
201007,81.0
201008,76.9
201009,70.7
201010,58.1
201011,47.4
201012,32.9
201101,29.5
201102,35.2
201103,42.1
201104,53.6
201105,64.3
201106,72.8
201107,80.5
201108,75.8
201109,70.2
201110,57.4
201111,50.8
201112,42.5
201201,37.1
201202,40.4
201203,50.4
201204,54.2
201205,65.1
201206,71.4
201207,79.4
201208,77.0
201209,68.9
201210,58.5
201211,43.4
201212,41.3
201301,35.2
201302,33.6
201303,39.7
201304,52.0
201305,62.0
201306,72.5
201307,80.0
201308,74.3
201309,66.9
201310,59.6
201311,44.6
201312,37.6
201401,28.2
201402,30.6
201403,36.9
201404,51.1
201405,63.2
201406,72.3
201407,76.4
201408,74.1
201409,69.4
201410,59.3
201411,44.3
201412,40.2
201501,29.4
201502,23.1
201503,37.0
201504,52.6
201505,66.9
201506,71.1
201507,78.1
201508,78.1
201509,73.1
201510,57.1
201511,51.8
201512,49.8
201601,34.2
201602,37.3
201603,48.2
201604,52.2
201605,62.2
201606,72.4
201607,79.2
201608,79.5
201609,71.7
201610,59.0
201611,49.8
201612,38.3
