Bosque County, Texas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,44.2
201002,42.5
201003,54.6
201004,65.6
201005,75.3
201006,83.6
201007,83.7
201008,87.1
201009,78.4
201010,67.3
201011,58.4
201012,49.0
201101,44.0
201102,49.1
201103,61.2
201104,71.0
201105,74.1
201106,85.9
201107,89.4
201108,91.2
201109,79.8
201110,67.2
201111,57.8
201112,47.1
201201,49.8
201202,52.8
201203,63.8
201204,70.2
201205,76.2
201206,82.1
201207,84.7
201208,85.1
201209,77.3
201210,66.2
201211,59.0
201212,51.6
201301,48.9
201302,52.7
201303,56.3
201304,61.9
201305,71.4
201306,81.9
201307,82.7
201308,85.0
201309,80.0
201310,66.5
201311,52.2
201312,43.3
201401,43.4
201402,46.6
201403,53.2
201404,64.8
201405,71.2
201406,79.9
201407,81.4
201408,83.8
201409,77.9
201410,70.8
201411,51.4
201412,50.9
201501,43.6
201502,46.5
201503,55.0
201504,66.8
201505,71.9
201506,79.7
201507,84.0
201508,84.8
201509,80.3
201510,70.4
201511,57.1
201512,51.8
201601,45.9
201602,54.2
201603,60.7
201604,65.6
201605,71.5
201606,80.5
201607,85.4
201608,82.7
201609,79.4
201610,71.0
201611,61.4
201612,49.9
