Brantley County, Georgia, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,46.5
201002,46.5
201003,54.9
201004,66.0
201005,76.0
201006,82.3
201007,83.2
201008,83.4
201009,78.6
201010,67.4
201011,58.0
201012,43.3
201101,45.6
201102,55.6
201103,61.7
201104,68.7
201105,73.8
201106,81.8
201107,82.6
201108,83.6
201109,76.6
201110,65.0
201111,59.9
201112,55.7
201201,53.2
201202,57.0
201203,67.0
201204,67.9
201205,74.9
201206,76.9
201207,83.2
201208,80.2
201209,77.1
201210,68.7
201211,55.8
201212,56.2
201301,57.4
201302,54.4
201303,53.8
201304,66.4
201305,70.9
201306,80.0
201307,80.6
201308,81.2
201309,77.5
201310,68.0
201311,58.6
201312,56.9
201401,46.0
201402,54.8
201403,56.3
201404,66.3
201405,73.5
201406,79.8
201407,81.6
201408,81.5
201409,77.2
201410,68.5
201411,54.1
201412,55.5
201501,50.7
201502,49.5
201503,64.0
201504,72.0
201505,74.5
201506,81.1
201507,83.2
201508,82.0
201509,77.7
201510,69.3
201511,65.7
201512,64.4
201601,50.0
201602,54.9
201603,65.4
201604,67.8
201605,74.2
201606,81.7
201607,84.9
201608,83.0
201609,79.0
201610,70.2
201611,61.4
201612,58.8
