Kennebec County, Maine, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,22.5
201002,28.0
201003,38.3
201004,47.6
201005,57.2
201006,62.7
201007,71.3
201008,67.6
201009,60.8
201010,47.7
201011,37.2
201012,26.0
201101,18.0
201102,19.7
201103,30.4
201104,42.8
201105,54.5
201106,61.8
201107,70.4
201108,67.1
201109,61.2
201110,49.7
201111,41.1
201112,29.5
201201,22.2
201202,26.5
201203,37.8
201204,45.5
201205,56.2
201206,62.2
201207,70.2
201208,69.6
201209,57.8
201210,50.8
201211,35.5
201212,28.1
201301,20.4
201302,24.4
201303,33.1
201304,42.2
201305,54.1
201306,64.0
201307,70.7
201308,66.2
201309,58.8
201310,49.9
201311,35.0
201312,20.3
201401,17.5
201402,19.8
201403,22.9
201404,42.1
201405,54.1
201406,63.2
201407,69.2
201408,66.3
201409,58.9
201410,51.1
201411,34.8
201412,29.1
201501,15.5
201502,8.3
201503,24.9
201504,41.2
201505,58.6
201506,59.8
201507,67.5
201508,69.1
201509,64.0
201510,46.0
201511,39.9
201512,33.8
201601,23.5
201602,26.0
201603,34.1
201604,41.2
201605,55.1
201606,62.6
201607,69.7
201608,69.6
201609,62.0
201610,49.4
201611,39.5
201612,24.1
