Herkimer County, New York, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,17.8
201002,21.0
201003,35.7
201004,46.7
201005,57.2
201006,62.6
201007,68.9
201008,65.4
201009,58.8
201010,45.4
201011,35.2
201012,20.3
201101,15.5
201102,18.4
201103,27.5
201104,42.2
201105,57.0
201106,63.2
201107,68.7
201108,65.1
201109,60.4
201110,47.5
201111,40.8
201112,28.1
201201,22.3
201202,26.0
201203,40.0
201204,41.0
201205,58.5
201206,62.0
201207,68.6
201208,66.1
201209,57.2
201210,48.8
201211,32.6
201212,28.0
201301,20.0
201302,19.3
201303,27.1
201304,39.7
201305,55.5
201306,62.0
201307,69.5
201308,63.8
201309,56.2
201310,48.5
201311,31.2
201312,22.3
201401,13.4
201402,15.7
201403,19.3
201404,40.8
201405,55.4
201406,62.5
201407,64.8
201408,63.1
201409,57.9
201410,49.3
201411,32.6
201412,27.1
201501,11.8
201502,5.4
201503,21.5
201504,39.9
201505,59.2
201506,60.9
201507,66.1
201508,65.4
201509,63.2
201510,44.6
201511,40.3
201512,36.4
201601,20.2
201602,23.7
201603,34.0
201604,38.7
201605,54.1
201606,61.5
201607,68.1
201608,68.0
201609,60.5
201610,48.1
201611,37.3
201612,24.3
