Jessamine County, Kentucky, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,28.6
201002,28.9
201003,46.1
201004,59.0
201005,66.6
201006,76.2
201007,77.8
201008,77.8
201009,69.8
201010,58.1
201011,46.6
201012,27.3
201101,28.4
201102,38.2
201103,46.7
201104,57.6
201105,63.6
201106,72.9
201107,78.8
201108,75.0
201109,66.0
201110,54.7
201111,49.8
201112,40.7
201201,37.4
201202,39.8
201203,55.8
201204,55.6
201205,68.2
201206,71.6
201207,80.0
201208,73.7
201209,66.3
201210,54.3
201211,42.1
201212,42.0
201301,35.8
201302,35.5
201303,38.7
201304,54.6
201305,64.8
201306,72.7
201307,74.0
201308,73.8
201309,69.0
201310,57.1
201311,42.4
201312,37.3
201401,26.3
201402,32.0
201403,41.3
201404,57.5
201405,65.9
201406,74.0
201407,72.6
201408,74.7
201409,68.3
201410,57.5
201411,39.2
201412,38.5
201501,31.0
201502,24.7
201503,43.4
201504,56.1
201505,67.1
201506,73.2
201507,75.6
201508,72.3
201509,70.2
201510,57.0
201511,50.2
201512,48.5
201601,31.0
201602,38.1
201603,51.2
201604,56.6
201605,62.4
201606,74.4
201607,77.5
201608,77.7
201609,71.9
201610,62.5
201611,49.4
201612,36.4
