Napa County, California, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,47.0
201002,50.0
201003,51.6
201004,52.4
201005,57.7
201006,68.6
201007,70.8
201008,69.4
201009,70.3
201010,62.2
201011,52.2
201012,48.0
201101,47.4
201102,47.3
201103,50.2
201104,55.2
201105,58.3
201106,65.7
201107,71.2
201108,70.6
201109,72.0
201110,62.9
201111,49.9
201112,47.2
201201,48.1
201202,50.1
201203,50.0
201204,56.3
201205,63.5
201206,68.1
201207,71.1
201208,73.0
201209,69.1
201210,63.4
201211,54.2
201212,46.5
201301,45.4
201302,49.3
201303,54.1
201304,60.9
201305,64.7
201306,70.0
201307,73.1
201308,71.4
201309,69.0
201310,61.2
201311,54.9
201312,47.1
201401,53.1
201402,51.4
201403,56.0
201404,59.2
201405,65.4
201406,70.4
201407,74.0
201408,72.3
201409,70.6
201410,65.8
201411,55.2
201412,51.0
201501,51.2
201502,55.2
201503,58.6
201504,58.3
201505,60.9
201506,71.4
201507,73.4
201508,73.5
201509,71.9
201510,67.2
201511,51.1
201512,46.0
201601,48.2
201602,54.6
201603,53.9
201604,59.4
201605,63.6
201606,71.1
201607,72.5
201608,71.4
201609,69.8
201610,60.4
201611,54.1
201612,45.8
