Ector County, Texas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,42.5
201002,43.7
201003,54.5
201004,63.9
201005,72.1
201006,84.2
201007,79.6
201008,83.6
201009,76.3
201010,66.9
201011,54.0
201012,47.8
201101,43.8
201102,45.9
201103,62.4
201104,71.0
201105,74.4
201106,87.7
201107,86.5
201108,87.2
201109,76.5
201110,66.5
201111,54.3
201112,41.5
201201,47.5
201202,49.4
201203,60.8
201204,71.4
201205,75.3
201206,84.3
201207,82.9
201208,83.6
201209,75.6
201210,64.3
201211,58.7
201212,48.2
201301,44.7
201302,49.1
201303,57.6
201304,64.4
201305,73.4
201306,83.9
201307,80.6
201308,83.2
201309,76.6
201310,64.9
201311,51.0
201312,42.7
201401,44.1
201402,47.8
201403,55.7
201404,65.0
201405,72.9
201406,82.6
201407,82.6
201408,82.5
201409,73.6
201410,68.7
201411,50.3
201412,48.5
201501,41.2
201502,46.6
201503,54.0
201504,64.8
201505,70.8
201506,79.1
201507,84.3
201508,83.9
201509,79.2
201510,67.5
201511,54.7
201512,47.8
201601,45.2
201602,52.5
201603,60.6
201604,66.1
201605,72.5
201606,79.9
201607,87.0
201608,80.6
201609,75.6
201610,71.8
201611,58.0
201612,46.8
