Wayne County, Tennessee, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,33.5
201002,34.8
201003,48.1
201004,60.7
201005,69.3
201006,78.3
201007,79.8
201008,79.5
201009,71.2
201010,59.8
201011,50.2
201012,34.8
201101,34.5
201102,44.0
201103,50.8
201104,61.8
201105,65.3
201106,76.7
201107,79.7
201108,78.5
201109,67.6
201110,56.9
201111,51.5
201112,42.9
201201,44.3
201202,45.2
201203,60.6
201204,60.2
201205,70.3
201206,73.6
201207,80.7
201208,76.6
201209,69.6
201210,57.2
201211,46.5
201212,46.3
201301,42.4
201302,42.8
201303,44.5
201304,57.5
201305,65.6
201306,74.4
201307,74.8
201308,75.3
201309,71.8
201310,60.2
201311,45.1
201312,41.0
201401,31.2
201402,39.3
201403,46.2
201404,57.8
201405,67.9
201406,74.9
201407,72.9
201408,76.1
201409,71.6
201410,61.9
201411,43.8
201412,43.5
201501,38.4
201502,34.4
201503,51.0
201504,61.4
201505,68.0
201506,76.5
201507,79.2
201508,75.2
201509,71.6
201510,61.5
201511,54.9
201512,51.3
201601,36.3
201602,44.4
201603,55.3
201604,60.6
201605,65.7
201606,77.6
201607,80.5
201608,79.2
201609,74.6
201610,65.9
201611,53.8
201612,42.5
