Wilson County, Tennessee, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,32.9
201002,33.7
201003,47.6
201004,61.2
201005,69.4
201006,79.6
201007,80.8
201008,80.2
201009,72.0
201010,60.0
201011,51.0
201012,33.1
201101,34.2
201102,43.1
201103,51.2
201104,60.9
201105,66.1
201106,76.9
201107,81.2
201108,78.5
201109,68.5
201110,57.5
201111,51.4
201112,42.7
201201,42.9
201202,44.4
201203,60.1
201204,59.9
201205,71.3
201206,74.2
201207,81.5
201208,75.6
201209,69.4
201210,57.0
201211,45.7
201212,46.4
201301,41.0
201302,41.3
201303,43.2
201304,57.5
201305,65.7
201306,74.7
201307,75.2
201308,75.0
201309,70.9
201310,59.9
201311,44.9
201312,40.6
201401,30.5
201402,38.2
201403,44.9
201404,59.1
201405,67.9
201406,75.4
201407,74.7
201408,77.2
201409,70.7
201410,60.4
201411,42.6
201412,43.4
201501,36.3
201502,31.6
201503,48.8
201504,60.3
201505,68.2
201506,76.2
201507,78.9
201508,74.6
201509,72.0
201510,60.4
201511,54.3
201512,52.2
201601,34.7
201602,43.5
201603,54.4
201604,60.2
201605,65.5
201606,76.8
201607,79.9
201608,79.6
201609,74.4
201610,65.2
201611,53.7
201612,41.1
