Clinton County, Michigan, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,22.9
201002,24.9
201003,39.2
201004,51.8
201005,60.4
201006,68.6
201007,74.2
201008,73.3
201009,61.1
201010,52.0
201011,39.7
201012,24.5
201101,20.0
201102,23.4
201103,31.6
201104,44.5
201105,58.1
201106,67.5
201107,75.9
201108,70.0
201109,60.6
201110,51.1
201111,42.6
201112,32.6
201201,27.9
201202,29.9
201203,48.4
201204,46.2
201205,61.3
201206,68.4
201207,76.5
201208,69.4
201209,61.3
201210,50.0
201211,37.7
201212,33.3
201301,26.2
201302,23.6
201303,30.5
201304,43.1
201305,60.5
201306,67.0
201307,71.2
201308,68.5
201309,61.4
201310,51.3
201311,36.3
201312,24.1
201401,15.5
201402,16.0
201403,24.9
201404,45.9
201405,58.0
201406,68.5
201407,67.2
201408,68.8
201409,60.8
201410,49.7
201411,33.0
201412,31.6
201501,20.2
201502,11.0
201503,32.0
201504,46.2
201505,61.2
201506,65.8
201507,69.4
201508,69.1
201509,66.1
201510,50.9
201511,43.6
201512,38.5
201601,25.0
201602,28.4
201603,39.4
201604,44.2
201605,57.5
201606,68.1
201607,73.3
201608,73.2
201609,65.5
201610,54.2
201611,44.9
201612,27.9
