Chesterfield County, South Carolina, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,39.0
201002,39.5
201003,51.4
201004,63.7
201005,72.6
201006,81.3
201007,81.3
201008,81.2
201009,76.6
201010,63.1
201011,52.4
201012,36.4
201101,38.5
201102,48.8
201103,54.2
201104,63.6
201105,70.5
201106,80.4
201107,82.5
201108,80.2
201109,73.0
201110,59.8
201111,54.0
201112,49.2
201201,46.5
201202,48.6
201203,62.3
201204,62.7
201205,72.2
201206,74.7
201207,83.0
201208,77.4
201209,72.8
201210,62.0
201211,48.7
201212,50.5
201301,47.5
201302,44.8
201303,46.9
201304,61.8
201305,67.4
201306,77.0
201307,79.1
201308,76.8
201309,72.9
201310,63.1
201311,50.3
201312,48.2
201401,38.3
201402,46.2
201403,47.6
201404,62.6
201405,71.4
201406,78.4
201407,78.9
201408,77.5
201409,73.6
201410,64.4
201411,48.2
201412,47.3
201501,41.7
201502,38.8
201503,54.5
201504,63.4
201505,71.2
201506,80.6
201507,82.1
201508,79.1
201509,74.3
201510,62.2
201511,56.7
201512,57.5
201601,41.2
201602,46.4
201603,60.0
201604,62.0
201605,69.0
201606,78.9
201607,83.1
201608,81.9
201609,77.0
201610,65.4
201611,54.3
201612,46.5
