Ogemaw County, Michigan, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,21.4
201002,23.9
201003,37.6
201004,48.2
201005,58.0
201006,64.6
201007,70.8
201008,70.1
201009,57.6
201010,49.0
201011,36.8
201012,22.9
201101,16.1
201102,20.3
201103,26.8
201104,41.4
201105,55.2
201106,63.9
201107,72.6
201108,67.8
201109,58.8
201110,48.6
201111,39.4
201112,29.9
201201,24.2
201202,27.6
201203,43.3
201204,44.3
201205,57.7
201206,65.7
201207,72.5
201208,66.8
201209,57.9
201210,47.1
201211,35.4
201212,30.0
201301,22.8
201302,20.8
201303,28.3
201304,39.3
201305,56.8
201306,64.0
201307,68.9
201308,66.2
201309,58.2
201310,48.2
201311,33.8
201312,18.8
201401,11.7
201402,11.9
201403,19.7
201404,41.2
201405,54.1
201406,65.1
201407,64.4
201408,65.4
201409,58.2
201410,47.3
201411,31.1
201412,28.4
201501,15.6
201502,6.8
201503,27.9
201504,42.2
201505,57.4
201506,62.2
201507,67.8
201508,66.5
201509,63.8
201510,47.9
201511,40.6
201512,35.3
201601,21.8
201602,24.8
201603,34.9
201604,39.6
201605,55.4
201606,64.0
201607,70.8
201608,70.5
201609,62.9
201610,51.1
201611,41.6
201612,25.4
