Christian County, Kentucky, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,31.3
201002,32.5
201003,48.4
201004,61.9
201005,68.9
201006,79.0
201007,80.7
201008,80.7
201009,72.2
201010,60.3
201011,48.4
201012,31.7
201101,31.8
201102,40.3
201103,49.4
201104,61.3
201105,65.7
201106,76.6
201107,81.2
201108,78.2
201109,68.0
201110,57.2
201111,51.0
201112,41.3
201201,40.6
201202,43.2
201203,60.5
201204,59.7
201205,71.0
201206,74.9
201207,82.7
201208,76.8
201209,69.1
201210,56.3
201211,45.6
201212,44.8
201301,38.4
201302,39.0
201303,41.9
201304,56.6
201305,66.6
201306,74.7
201307,74.9
201308,75.0
201309,70.9
201310,58.6
201311,43.9
201312,37.6
201401,30.6
201402,33.4
201403,43.8
201404,58.9
201405,69.0
201406,75.9
201407,74.8
201408,78.3
201409,70.2
201410,60.1
201411,40.9
201412,40.9
201501,34.0
201502,28.1
201503,46.1
201504,60.2
201505,68.2
201506,75.8
201507,78.9
201508,73.9
201509,71.9
201510,59.2
201511,52.2
201512,49.5
201601,34.0
201602,41.0
201603,53.2
201604,59.3
201605,65.0
201606,76.8
201607,79.5
201608,78.3
201609,73.4
201610,64.6
201611,52.2
201612,38.2
