St. Clair County, Michigan, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,0.90
201002,1.55
201003,1.26
201004,2.63
201005,5.10
201006,3.39
201007,3.97
201008,1.07
201009,4.14
201010,2.33
201011,2.65
201012,1.13
201101,1.58
201102,2.65
201103,4.50
201104,4.72
201105,5.95
201106,3.14
201107,2.48
201108,2.65
201109,4.52
201110,3.77
201111,4.77
201112,2.36
201201,2.09
201202,1.34
201203,1.71
201204,1.40
201205,3.89
201206,2.10
201207,4.64
201208,2.98
201209,2.16
201210,4.39
201211,0.75
201212,2.73
201301,3.80
201302,2.16
201303,0.65
201304,7.16
201305,3.42
201306,4.12
201307,3.97
201308,1.72
201309,1.74
201310,2.59
201311,1.97
201312,2.06
201401,2.27
201402,1.71
201403,1.51
201404,2.62
201405,4.22
201406,2.11
201407,4.09
201408,4.93
201409,4.93
201410,2.14
201411,1.91
201412,1.58
201501,1.41
201502,1.68
201503,0.80
201504,1.95
201505,4.23
201506,5.48
201507,2.07
201508,3.96
201509,2.43
201510,2.63
201511,2.72
201512,2.33
201601,1.32
201602,2.42
201603,5.00
201604,2.25
201605,2.40
201606,2.35
201607,3.18
201608,5.62
201609,3.33
201610,3.08
201611,1.74
201612,1.94
