Centre County, Pennsylvania, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,3.13
201002,1.95
201003,4.08
201004,1.85
201005,4.12
201006,3.11
201007,4.30
201008,3.63
201009,3.10
201010,5.51
201011,3.28
201012,3.90
201101,1.36
201102,3.86
201103,5.78
201104,8.37
201105,5.88
201106,3.13
201107,2.21
201108,6.02
201109,10.79
201110,5.40
201111,3.31
201112,3.99
201201,3.23
201202,1.23
201203,2.66
201204,1.74
201205,6.76
201206,3.31
201207,4.23
201208,3.64
201209,4.73
201210,4.97
201211,0.77
201212,4.83
201301,2.81
201302,1.76
201303,1.88
201304,3.39
201305,3.70
201306,5.51
201307,4.70
201308,1.78
201309,1.96
201310,3.31
201311,3.20
201312,3.97
201401,1.34
201402,2.84
201403,2.31
201404,2.96
201405,6.33
201406,4.66
201407,5.52
201408,4.92
201409,1.56
201410,3.77
201411,1.94
201412,2.56
201501,2.32
201502,1.22
201503,2.64
201504,4.86
201505,1.80
201506,8.13
201507,6.42
201508,2.77
201509,3.61
201510,3.67
201511,1.64
201512,3.90
201601,2.30
201602,3.54
201603,1.62
201604,2.06
201605,4.05
201606,2.52
201607,2.38
201608,4.58
201609,3.71
201610,4.29
201611,0.84
201612,3.42
