Johnston County, Oklahoma, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,2.10
201002,3.24
201003,3.09
201004,3.32
201005,5.46
201006,3.05
201007,3.56
201008,1.34
201009,6.43
201010,1.59
201011,1.53
201012,2.78
201101,0.20
201102,1.44
201103,0.39
201104,2.42
201105,6.25
201106,0.39
201107,0.23
201108,0.68
201109,1.99
201110,3.60
201111,3.95
201112,2.69
201201,4.54
201202,1.64
201203,5.98
201204,2.36
201205,2.67
201206,3.06
201207,0.64
201208,2.57
201209,3.83
201210,1.99
201211,0.55
201212,1.73
201301,2.47
201302,3.06
201303,1.83
201304,3.30
201305,8.36
201306,4.71
201307,4.59
201308,1.35
201309,1.42
201310,4.67
201311,2.35
201312,3.58
201401,0.54
201402,0.75
201403,2.46
201404,2.55
201405,2.35
201406,5.83
201407,5.72
201408,1.27
201409,1.61
201410,3.64
201411,3.56
201412,2.15
201501,1.91
201502,1.92
201503,3.53
201504,4.78
201505,23.02
201506,8.68
201507,5.71
201508,0.51
201509,2.08
201510,8.09
201511,8.25
201512,8.20
201601,0.88
201602,1.72
201603,4.97
201604,6.99
201605,5.49
201606,3.90
201607,2.06
201608,1.71
201609,3.97
201610,1.91
201611,2.37
201612,0.83
