Franklin County, Texas, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,2.96
201002,4.75
201003,3.78
201004,2.30
201005,3.15
201006,5.29
201007,3.13
201008,1.15
201009,2.79
201010,3.26
201011,2.74
201012,1.55
201101,2.29
201102,2.69
201103,0.58
201104,4.06
201105,2.82
201106,1.42
201107,0.64
201108,0.63
201109,1.63
201110,2.17
201111,3.78
201112,7.07
201201,4.90
201202,3.23
201203,7.09
201204,3.63
201205,4.23
201206,2.93
201207,3.17
201208,2.80
201209,2.38
201210,2.19
201211,0.76
201212,3.91
201301,3.84
201302,2.68
201303,1.47
201304,3.18
201305,4.71
201306,4.04
201307,2.10
201308,0.84
201309,8.25
201310,5.61
201311,4.30
201312,4.27
201401,1.50
201402,2.34
201403,2.69
201404,4.21
201405,4.84
201406,2.18
201407,4.31
201408,1.45
201409,1.32
201410,3.86
201411,2.32
201412,3.39
201501,6.01
201502,3.93
201503,8.27
201504,6.33
201505,9.49
201506,3.58
201507,0.50
201508,1.12
201509,1.07
201510,9.33
201511,10.58
201512,12.99
201601,1.10
201602,3.15
201603,7.57
201604,10.76
201605,1.63
201606,4.52
201607,0.69
201608,5.84
201609,1.26
201610,0.74
201611,3.86
201612,4.24
