Roberts County, South Dakota, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.16
201002,1.31
201003,1.41
201004,1.98
201005,2.42
201006,3.36
201007,2.47
201008,3.37
201009,5.39
201010,2.06
201011,0.23
201012,2.01
201101,1.14
201102,1.41
201103,1.67
201104,1.44
201105,4.11
201106,3.99
201107,7.03
201108,2.24
201109,0.48
201110,0.77
201111,0.11
201112,0.18
201201,0.50
201202,1.26
201203,0.77
201204,4.06
201205,2.13
201206,3.00
201207,2.57
201208,1.67
201209,0.15
201210,2.17
201211,0.25
201212,0.83
201301,0.82
201302,1.71
201303,1.34
201304,2.27
201305,3.41
201306,5.86
201307,2.45
201308,0.86
201309,2.94
201310,5.90
201311,0.09
201312,0.98
201401,0.62
201402,0.09
201403,0.59
201404,3.23
201405,2.56
201406,7.46
201407,1.94
201408,3.17
201409,0.84
201410,0.41
201411,1.05
201412,0.50
201501,0.40
201502,0.40
201503,0.74
201504,0.58
201505,5.59
201506,2.23
201507,4.00
201508,2.67
201509,0.55
201510,1.10
201511,1.26
201512,1.14
201601,0.29
201602,0.75
201603,0.43
201604,2.59
201605,1.28
201606,1.08
201607,5.64
201608,3.95
201609,2.17
201610,3.14
201611,1.78
201612,1.37
