Franklin County, Florida, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,6.45
201002,4.10
201003,4.71
201004,1.76
201005,3.52
201006,5.67
201007,8.09
201008,6.17
201009,3.41
201010,0.84
201011,3.98
201012,1.97
201101,4.86
201102,3.27
201103,4.16
201104,1.14
201105,0.65
201106,1.98
201107,8.08
201108,2.34
201109,6.46
201110,2.43
201111,1.14
201112,3.46
201201,2.74
201202,2.95
201203,2.44
201204,1.62
201205,1.77
201206,18.15
201207,7.40
201208,9.57
201209,6.03
201210,0.97
201211,0.39
201212,2.55
201301,0.85
201302,10.53
201303,3.83
201304,3.87
201305,1.45
201306,4.72
201307,13.09
201308,8.09
201309,6.19
201310,1.96
201311,4.73
201312,5.66
201401,4.82
201402,5.77
201403,7.79
201404,8.42
201405,2.02
201406,3.86
201407,4.56
201408,3.51
201409,5.75
201410,4.66
201411,5.54
201412,4.97
201501,4.58
201502,4.34
201503,1.76
201504,4.40
201505,2.00
201506,7.13
201507,5.71
201508,5.87
201509,3.42
201510,1.47
201511,8.01
201512,4.42
201601,4.27
201602,3.37
201603,6.16
201604,5.70
201605,2.54
201606,5.47
201607,4.19
201608,8.32
201609,8.10
201610,0.14
201611,0.20
201612,3.94
