Billings County, North Dakota, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,0.42
201002,0.33
201003,0.38
201004,0.95
201005,3.99
201006,4.35
201007,2.11
201008,0.97
201009,2.97
201010,0.41
201011,1.25
201012,0.70
201101,1.26
201102,0.51
201103,0.61
201104,1.65
201105,6.13
201106,2.75
201107,3.09
201108,1.92
201109,0.77
201110,0.61
201111,0.11
201112,0.28
201201,0.16
201202,0.22
201203,0.06
201204,1.93
201205,1.96
201206,1.93
201207,1.68
201208,1.29
201209,0.11
201210,1.83
201211,0.48
201212,0.88
201301,0.21
201302,0.26
201303,0.48
201304,1.24
201305,6.89
201306,2.70
201307,2.21
201308,1.92
201309,2.24
201310,3.51
201311,0.28
201312,1.30
201401,0.22
201402,0.22
201403,0.89
201404,1.47
201405,3.21
201406,3.33
201407,1.63
201408,6.43
201409,1.34
201410,0.68
201411,0.52
201412,0.35
201501,0.41
201502,0.34
201503,0.42
201504,0.65
201505,1.41
201506,3.36
201507,1.82
201508,1.88
201509,1.80
201510,1.48
201511,0.18
201512,0.38
201601,0.24
201602,0.42
201603,0.32
201604,2.54
201605,1.75
201606,1.95
201607,2.94
201608,1.49
201609,3.41
201610,1.01
201611,0.37
201612,0.54
