Murray County, Georgia, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,5.26
201002,4.19
201003,3.13
201004,4.65
201005,4.93
201006,3.52
201007,4.17
201008,4.01
201009,2.08
201010,3.37
201011,3.77
201012,3.13
201101,4.33
201102,2.62
201103,10.97
201104,7.54
201105,2.03
201106,4.08
201107,2.70
201108,0.80
201109,7.43
201110,2.79
201111,7.15
201112,5.38
201201,6.86
201202,3.06
201203,5.61
201204,1.91
201205,4.80
201206,1.98
201207,6.97
201208,6.03
201209,4.72
201210,3.07
201211,1.68
201212,7.81
201301,10.89
201302,4.58
201303,5.54
201304,9.40
201305,7.91
201306,7.28
201307,8.10
201308,6.62
201309,3.91
201310,1.65
201311,5.91
201312,9.76
201401,2.92
201402,5.61
201403,3.38
201404,5.95
201405,4.93
201406,6.40
201407,2.53
201408,4.92
201409,3.07
201410,5.49
201411,3.85
201412,4.74
201501,4.44
201502,2.84
201503,4.22
201504,4.94
201505,3.41
201506,4.31
201507,7.81
201508,6.73
201509,3.96
201510,4.96
201511,7.94
201512,14.22
201601,3.58
201602,6.05
201603,3.29
201604,3.20
201605,1.85
201606,3.41
201607,3.44
201608,3.23
201609,2.13
201610,0.08
201611,2.10
201612,4.92
