Knox County, Tennessee, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,6.50
201002,3.07
201003,3.33
201004,2.70
201005,4.64
201006,2.77
201007,4.08
201008,4.16
201009,4.91
201010,4.16
201011,6.07
201012,3.70
201101,3.44
201102,3.90
201103,7.26
201104,8.99
201105,1.88
201106,5.58
201107,3.87
201108,1.71
201109,8.15
201110,5.49
201111,8.39
201112,5.25
201201,5.66
201202,3.77
201203,5.55
201204,2.97
201205,3.29
201206,1.88
201207,5.79
201208,4.15
201209,7.54
201210,2.93
201211,1.12
201212,6.36
201301,11.38
201302,2.31
201303,5.74
201304,6.57
201305,4.35
201306,7.58
201307,6.34
201308,3.68
201309,4.55
201310,0.85
201311,4.57
201312,8.64
201401,2.90
201402,5.25
201403,3.00
201404,4.40
201405,1.86
201406,3.99
201407,5.77
201408,5.06
201409,2.07
201410,7.85
201411,2.45
201412,4.92
201501,3.67
201502,4.40
201503,4.80
201504,4.91
201505,1.46
201506,5.23
201507,6.58
201508,4.23
201509,2.60
201510,4.19
201511,6.12
201512,9.21
201601,3.40
201602,7.37
201603,2.67
201604,3.00
201605,3.33
201606,4.10
201607,3.53
201608,3.56
201609,1.60
201610,0.28
201611,3.06
201612,9.41
