Gray County, Texas, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.34
201002,1.27
201003,1.58
201004,3.86
201005,3.32
201006,1.57
201007,4.84
201008,2.15
201009,1.91
201010,2.15
201011,1.57
201012,0.29
201101,0.16
201102,0.99
201103,0.21
201104,0.16
201105,0.38
201106,1.04
201107,0.98
201108,1.65
201109,0.86
201110,2.22
201111,0.83
201112,1.94
201201,0.30
201202,1.11
201203,2.13
201204,2.73
201205,1.15
201206,2.77
201207,0.64
201208,2.19
201209,2.47
201210,0.39
201211,0.09
201212,0.50
201301,1.16
201302,2.44
201303,1.13
201304,0.17
201305,1.71
201306,2.70
201307,3.09
201308,3.30
201309,4.40
201310,0.30
201311,0.61
201312,0.24
201401,0.04
201402,0.37
201403,0.24
201404,0.57
201405,2.27
201406,4.36
201407,3.83
201408,2.30
201409,2.51
201410,1.48
201411,0.67
201412,0.26
201501,0.99
201502,0.66
201503,0.30
201504,5.43
201505,10.57
201506,4.19
201507,4.25
201508,4.34
201509,0.73
201510,4.34
201511,1.83
201512,1.58
201601,0.39
201602,0.39
201603,0.43
201604,2.24
201605,3.72
201606,3.47
201607,1.65
201608,5.23
201609,2.13
201610,0.14
201611,0.35
201612,0.69
