Nash County, North Carolina, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,4.53
201002,3.05
201003,5.79
201004,1.26
201005,5.55
201006,1.90
201007,3.25
201008,4.23
201009,8.40
201010,2.37
201011,0.85
201012,3.16
201101,1.37
201102,1.71
201103,4.44
201104,3.18
201105,1.67
201106,3.16
201107,6.91
201108,10.21
201109,2.49
201110,2.81
201111,3.75
201112,1.45
201201,2.36
201202,2.32
201203,3.49
201204,2.99
201205,6.81
201206,2.92
201207,6.69
201208,6.60
201209,3.57
201210,2.72
201211,0.52
201212,3.57
201301,2.68
201302,3.87
201303,1.94
201304,3.59
201305,2.70
201306,8.66
201307,5.78
201308,2.70
201309,3.56
201310,2.42
201311,3.26
201312,5.12
201401,3.06
201402,2.54
201403,4.65
201404,5.74
201405,2.58
201406,4.02
201407,4.88
201408,5.14
201409,6.32
201410,3.45
201411,3.44
201412,4.62
201501,5.09
201502,3.62
201503,4.86
201504,4.37
201505,2.50
201506,3.95
201507,3.02
201508,2.47
201509,6.03
201510,4.61
201511,5.74
201512,5.32
201601,2.52
201602,5.89
201603,2.33
201604,3.75
201605,4.10
201606,5.01
201607,7.61
201608,2.75
201609,7.02
201610,9.50
201611,0.92
201612,2.08
