Frederick County, Maryland, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,2.87
201002,3.43
201003,4.35
201004,2.00
201005,3.90
201006,1.73
201007,2.72
201008,4.41
201009,4.61
201010,3.75
201011,2.55
201012,1.89
201101,1.91
201102,2.29
201103,5.43
201104,7.16
201105,4.35
201106,1.56
201107,3.10
201108,5.41
201109,9.70
201110,5.15
201111,3.90
201112,3.63
201201,2.32
201202,1.69
201203,2.40
201204,2.27
201205,5.55
201206,3.71
201207,4.78
201208,4.10
201209,4.62
201210,8.09
201211,1.04
201212,3.44
201301,4.00
201302,1.88
201303,2.52
201304,2.20
201305,3.69
201306,6.15
201307,3.37
201308,2.82
201309,1.52
201310,6.70
201311,2.63
201312,5.18
201401,2.60
201402,4.10
201403,3.78
201404,4.90
201405,6.80
201406,4.24
201407,4.19
201408,4.10
201409,1.98
201410,3.79
201411,2.92
201412,3.33
201501,2.81
201502,1.66
201503,4.03
201504,3.12
201505,2.62
201506,9.50
201507,3.28
201508,2.07
201509,3.95
201510,4.23
201511,2.06
201512,4.31
201601,3.23
201602,4.26
201603,1.79
201604,1.83
201605,5.63
201606,4.80
201607,5.79
201608,2.51
201609,4.05
201610,0.82
201611,1.45
201612,3.09
