Graham County, Kansas, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,0.08
201002,0.42
201003,2.15
201004,4.48
201005,4.04
201006,2.31
201007,1.21
201008,1.72
201009,2.11
201010,0.34
201011,0.53
201012,0.17
201101,0.35
201102,0.53
201103,0.73
201104,1.36
201105,2.67
201106,2.09
201107,5.40
201108,4.55
201109,0.68
201110,3.36
201111,0.69
201112,0.91
201201,0.02
201202,0.88
201203,1.30
201204,2.49
201205,0.28
201206,1.03
201207,1.71
201208,2.01
201209,1.13
201210,0.97
201211,0.00
201212,0.94
201301,0.30
201302,1.29
201303,0.79
201304,0.47
201305,2.32
201306,1.59
201307,4.14
201308,1.11
201309,2.84
201310,1.12
201311,0.76
201312,0.10
201401,0.25
201402,0.50
201403,0.22
201404,2.73
201405,0.89
201406,6.49
201407,1.52
201408,5.65
201409,1.32
201410,0.95
201411,0.04
201412,0.70
201501,0.25
201502,0.32
201503,0.10
201504,3.02
201505,4.11
201506,1.27
201507,4.92
201508,1.56
201509,0.60
201510,2.18
201511,1.99
201512,1.72
201601,0.43
201602,0.78
201603,0.29
201604,6.19
201605,4.16
201606,1.05
201607,2.45
201608,3.39
201609,5.88
201610,0.07
201611,0.53
201612,0.49
