Logan County, Illinois, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.33
201002,1.89
201003,2.72
201004,2.95
201005,4.95
201006,10.29
201007,3.71
201008,2.95
201009,5.53
201010,1.58
201011,2.53
201012,1.81
201101,1.01
201102,2.72
201103,1.77
201104,5.39
201105,4.72
201106,5.77
201107,1.98
201108,0.70
201109,2.32
201110,1.45
201111,3.57
201112,3.07
201201,1.42
201202,1.29
201203,1.29
201204,2.99
201205,1.88
201206,1.07
201207,1.14
201208,2.11
201209,4.41
201210,4.41
201211,1.24
201212,2.54
201301,2.83
201302,2.37
201303,2.60
201304,5.95
201305,8.04
201306,3.76
201307,2.87
201308,1.08
201309,0.98
201310,3.29
201311,1.86
201312,1.51
201401,1.78
201402,2.88
201403,1.86
201404,3.47
201405,2.33
201406,6.68
201407,3.35
201408,5.78
201409,6.52
201410,4.07
201411,2.18
201412,1.52
201501,1.34
201502,1.43
201503,1.65
201504,2.43
201505,7.19
201506,8.62
201507,4.86
201508,1.34
201509,4.09
201510,1.39
201511,4.50
201512,7.04
201601,0.93
201602,1.07
201603,3.65
201604,2.57
201605,4.37
201606,2.47
201607,7.16
201608,6.21
201609,3.14
201610,1.85
201611,2.94
201612,1.21
