Colfax County, New Mexico, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,0.63
201002,1.37
201003,2.27
201004,1.07
201005,0.87
201006,1.05
201007,4.72
201008,2.17
201009,1.48
201010,1.22
201011,0.17
201012,0.54
201101,0.39
201102,0.67
201103,0.54
201104,0.49
201105,0.63
201106,0.50
201107,2.43
201108,2.42
201109,2.57
201110,0.91
201111,0.64
201112,0.94
201201,0.19
201202,0.33
201203,0.60
201204,0.90
201205,1.32
201206,0.77
201207,1.43
201208,1.91
201209,1.13
201210,0.52
201211,0.12
201212,0.81
201301,0.37
201302,0.50
201303,0.36
201304,0.43
201305,0.74
201306,1.41
201307,4.51
201308,2.67
201309,4.37
201310,1.12
201311,0.83
201312,0.24
201401,0.15
201402,0.27
201403,0.49
201404,1.03
201405,1.42
201406,0.95
201407,4.13
201408,2.05
201409,1.41
201410,0.60
201411,0.75
201412,0.85
201501,0.88
201502,1.43
201503,0.66
201504,0.87
201505,4.47
201506,2.75
201507,3.56
201508,2.38
201509,1.01
201510,2.81
201511,1.21
201512,0.78
201601,0.54
201602,0.48
201603,0.40
201604,2.11
201605,1.27
201606,1.53
201607,2.04
201608,3.49
201609,1.71
201610,0.13
201611,0.74
201612,0.62
