Real County, Texas, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,2.90
201002,3.29
201003,2.16
201004,4.63
201005,2.76
201006,0.80
201007,4.45
201008,1.73
201009,3.43
201010,0.23
201011,0.02
201012,0.77
201101,0.83
201102,0.59
201103,0.06
201104,0.17
201105,0.92
201106,0.56
201107,0.85
201108,0.74
201109,1.72
201110,2.32
201111,1.44
201112,2.42
201201,1.55
201202,1.91
201203,2.55
201204,0.46
201205,6.68
201206,0.12
201207,5.19
201208,2.02
201209,3.70
201210,0.71
201211,0.16
201212,0.37
201301,2.59
201302,0.09
201303,0.76
201304,0.77
201305,4.33
201306,2.43
201307,0.99
201308,0.68
201309,2.71
201310,2.89
201311,2.26
201312,0.67
201401,0.05
201402,0.57
201403,0.33
201404,0.31
201405,5.46
201406,2.10
201407,0.65
201408,2.29
201409,2.08
201410,0.87
201411,2.04
201412,0.47
201501,1.89
201502,0.22
201503,2.42
201504,4.08
201505,11.56
201506,5.50
201507,0.54
201508,1.48
201509,0.31
201510,6.75
201511,5.08
201512,1.69
201601,0.72
201602,1.36
201603,3.03
201604,4.18
201605,5.87
201606,3.27
201607,0.81
201608,5.15
201609,3.95
201610,0.40
201611,1.49
201612,3.28
