Hancock County, Indiana, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.43
201002,1.59
201003,3.73
201004,2.72
201005,5.28
201006,10.94
201007,4.02
201008,2.18
201009,0.65
201010,1.45
201011,5.15
201012,1.45
201101,1.77
201102,5.78
201103,4.02
201104,9.67
201105,6.30
201106,4.85
201107,1.66
201108,2.82
201109,5.92
201110,3.35
201111,5.65
201112,4.77
201201,3.21
201202,1.40
201203,3.55
201204,2.25
201205,3.54
201206,0.79
201207,1.57
201208,4.84
201209,6.99
201210,4.38
201211,1.20
201212,3.01
201301,5.00
201302,2.10
201303,2.04
201304,6.06
201305,3.16
201306,3.83
201307,2.36
201308,1.54
201309,3.51
201310,4.37
201311,3.19
201312,6.12
201401,2.38
201402,2.61
201403,1.85
201404,5.82
201405,4.55
201406,6.12
201407,3.23
201408,4.06
201409,3.01
201410,3.37
201411,2.78
201412,2.75
201501,1.91
201502,1.07
201503,3.41
201504,4.89
201505,3.78
201506,8.45
201507,6.90
201508,1.87
201509,2.31
201510,2.75
201511,3.11
201512,5.75
201601,1.54
201602,3.03
201603,4.53
201604,4.44
201605,3.19
201606,5.42
201607,4.19
201608,7.40
201609,4.13
201610,2.66
201611,2.39
201612,1.70
