Jefferson County, Mississippi, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,5.28
201002,5.41
201003,3.27
201004,0.92
201005,3.58
201006,2.50
201007,3.91
201008,7.87
201009,0.64
201010,1.71
201011,5.95
201012,2.02
201101,6.19
201102,2.01
201103,7.12
201104,3.80
201105,1.07
201106,3.39
201107,5.57
201108,0.78
201109,5.55
201110,0.52
201111,4.04
201112,7.94
201201,5.21
201202,10.12
201203,5.21
201204,3.26
201205,2.65
201206,2.31
201207,8.46
201208,9.33
201209,3.76
201210,1.66
201211,2.25
201212,7.59
201301,12.94
201302,9.27
201303,2.53
201304,6.01
201305,5.37
201306,3.25
201307,4.62
201308,1.89
201309,4.56
201310,1.80
201311,6.07
201312,3.98
201401,2.06
201402,5.73
201403,6.95
201404,6.31
201405,6.31
201406,7.63
201407,3.23
201408,6.13
201409,3.14
201410,2.60
201411,2.74
201412,5.34
201501,4.93
201502,2.81
201503,6.57
201504,4.40
201505,6.65
201506,3.55
201507,3.16
201508,1.97
201509,1.18
201510,9.10
201511,7.71
201512,5.95
201601,3.12
201602,5.80
201603,13.64
201604,3.59
201605,2.43
201606,4.70
201607,4.96
201608,7.05
201609,2.53
201610,0.66
201611,3.79
201612,6.07
