Jefferson County, Illinois, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.31
201002,1.71
201003,3.69
201004,2.99
201005,4.65
201006,4.66
201007,3.62
201008,3.84
201009,1.72
201010,0.63
201011,5.18
201012,1.66
201101,1.39
201102,3.82
201103,4.89
201104,12.56
201105,5.82
201106,10.23
201107,5.65
201108,0.97
201109,4.56
201110,2.23
201111,7.14
201112,4.53
201201,3.82
201202,1.72
201203,3.49
201204,3.00
201205,2.71
201206,0.61
201207,1.36
201208,3.18
201209,9.60
201210,3.84
201211,1.69
201212,1.99
201301,5.59
201302,2.68
201303,4.60
201304,5.37
201305,5.90
201306,4.75
201307,7.95
201308,1.07
201309,1.31
201310,3.11
201311,4.03
201312,4.46
201401,1.74
201402,1.33
201403,1.23
201404,7.65
201405,4.32
201406,6.27
201407,2.13
201408,7.28
201409,2.91
201410,5.07
201411,2.24
201412,4.25
201501,2.26
201502,1.55
201503,5.34
201504,4.05
201505,5.59
201506,10.41
201507,3.76
201508,3.71
201509,4.10
201510,1.23
201511,6.54
201512,6.86
201601,0.94
201602,2.89
201603,3.49
201604,4.27
201605,5.41
201606,1.80
201607,6.37
201608,9.66
201609,4.94
201610,2.34
201611,3.36
201612,1.27
