Kit Carson County, Colorado, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,0.06
201002,0.34
201003,1.76
201004,2.14
201005,1.97
201006,1.52
201007,4.08
201008,4.02
201009,0.66
201010,0.39
201011,0.15
201012,0.24
201101,0.43
201102,0.51
201103,0.70
201104,1.91
201105,4.79
201106,1.79
201107,3.28
201108,2.03
201109,1.24
201110,0.72
201111,0.39
201112,0.43
201201,0.07
201202,0.99
201203,0.54
201204,2.52
201205,0.70
201206,1.05
201207,1.92
201208,1.03
201209,1.07
201210,0.36
201211,0.01
201212,0.55
201301,0.15
201302,0.56
201303,1.40
201304,0.84
201305,2.03
201306,1.67
201307,2.04
201308,2.43
201309,4.14
201310,0.71
201311,0.22
201312,0.14
201401,0.71
201402,0.58
201403,0.33
201404,0.88
201405,1.54
201406,3.90
201407,2.54
201408,3.41
201409,1.37
201410,0.72
201411,0.22
201412,1.20
201501,0.29
201502,0.85
201503,0.51
201504,2.60
201505,7.61
201506,3.06
201507,3.32
201508,1.38
201509,0.85
201510,1.33
201511,1.42
201512,0.24
201601,0.06
201602,0.97
201603,0.64
201604,4.39
201605,2.15
201606,2.36
201607,2.38
201608,1.16
201609,1.57
201610,0.03
201611,0.44
201612,0.41
