Socorro County, New Mexico, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.11
201002,0.96
201003,0.66
201004,1.37
201005,0.21
201006,0.67
201007,3.17
201008,1.56
201009,0.68
201010,0.60
201011,0.02
201012,0.17
201101,0.00
201102,0.28
201103,0.00
201104,0.00
201105,0.00
201106,0.00
201107,1.89
201108,1.54
201109,1.34
201110,0.89
201111,0.23
201112,2.81
201201,0.09
201202,0.10
201203,0.15
201204,0.23
201205,0.54
201206,0.05
201207,1.77
201208,1.28
201209,1.38
201210,0.03
201211,0.08
201212,0.55
201301,0.15
201302,0.16
201303,0.15
201304,0.09
201305,0.13
201306,0.19
201307,3.56
201308,2.64
201309,4.60
201310,0.39
201311,0.50
201312,0.33
201401,0.00
201402,0.08
201403,0.12
201404,0.32
201405,0.27
201406,0.07
201407,2.80
201408,2.60
201409,2.78
201410,0.78
201411,0.43
201412,0.54
201501,1.53
201502,0.33
201503,0.64
201504,0.41
201505,1.67
201506,1.35
201507,2.88
201508,1.47
201509,0.74
201510,1.85
201511,0.47
201512,1.36
201601,0.26
201602,0.07
201603,0.00
201604,0.93
201605,0.98
201606,0.67
201607,1.22
201608,1.82
201609,1.46
201610,0.34
201611,1.68
201612,1.15
