Grant County, Indiana, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,1.07
201002,1.27
201003,4.01
201004,2.34
201005,4.40
201006,9.47
201007,3.96
201008,3.28
201009,0.87
201010,1.45
201011,4.71
201012,0.85
201101,1.61
201102,4.20
201103,2.70
201104,6.38
201105,6.13
201106,5.43
201107,1.37
201108,4.38
201109,5.85
201110,3.56
201111,6.25
201112,4.19
201201,3.75
201202,1.67
201203,2.68
201204,1.24
201205,1.93
201206,1.56
201207,2.78
201208,5.36
201209,5.26
201210,4.41
201211,0.93
201212,2.74
201301,4.24
201302,1.74
201303,1.98
201304,8.50
201305,2.70
201306,6.85
201307,3.04
201308,2.03
201309,3.55
201310,2.58
201311,3.09
201312,3.18
201401,2.30
201402,2.93
201403,1.74
201404,4.62
201405,3.71
201406,6.43
201407,1.64
201408,6.49
201409,5.07
201410,3.39
201411,3.29
201412,1.77
201501,2.11
201502,1.17
201503,2.55
201504,4.00
201505,4.22
201506,11.41
201507,5.71
201508,2.35
201509,2.20
201510,1.61
201511,2.55
201512,4.87
201601,1.42
201602,1.73
201603,4.67
201604,3.08
201605,2.91
201606,4.70
201607,2.15
201608,7.15
201609,3.07
201610,2.72
201611,2.61
201612,1.85
