Kaufman County, Texas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,43.0
201002,41.6
201003,53.8
201004,65.3
201005,74.7
201006,83.3
201007,84.2
201008,87.7
201009,78.6
201010,66.7
201011,56.8
201012,47.8
201101,42.3
201102,48.3
201103,60.4
201104,68.5
201105,71.6
201106,84.9
201107,89.2
201108,91.8
201109,79.2
201110,66.8
201111,56.8
201112,46.5
201201,49.5
201202,51.7
201203,63.9
201204,68.8
201205,75.7
201206,81.8
201207,84.9
201208,84.6
201209,78.2
201210,64.9
201211,58.0
201212,50.7
201301,48.8
201302,51.3
201303,55.0
201304,61.1
201305,70.9
201306,81.3
201307,82.2
201308,85.7
201309,80.9
201310,66.2
201311,52.6
201312,43.7
201401,42.8
201402,45.9
201403,52.6
201404,63.7
201405,70.9
201406,79.4
201407,80.8
201408,83.1
201409,78.5
201410,69.8
201411,50.6
201412,50.0
201501,44.0
201502,45.2
201503,55.5
201504,66.2
201505,71.6
201506,80.3
201507,84.6
201508,84.4
201509,79.8
201510,69.2
201511,57.3
201512,52.1
201601,45.6
201602,53.4
201603,60.2
201604,66.1
201605,70.4
201606,81.2
201607,85.6
201608,83.3
201609,79.3
201610,71.3
201611,61.5
201612,49.2
