Grafton County, New Hampshire, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,2.76
201002,3.16
201003,5.12
201004,3.56
201005,2.31
201006,6.03
201007,4.57
201008,3.71
201009,3.40
201010,9.24
201011,3.28
201012,4.40
201101,2.37
201102,3.45
201103,5.06
201104,5.80
201105,5.72
201106,4.02
201107,2.82
201108,10.42
201109,5.45
201110,5.16
201111,3.02
201112,4.26
201201,3.18
201202,1.13
201203,1.86
201204,3.39
201205,6.33
201206,5.13
201207,4.12
201208,4.39
201209,4.97
201210,5.53
201211,0.83
201212,5.63
201301,2.22
201302,2.36
201303,2.15
201304,2.40
201305,5.90
201306,6.63
201307,7.07
201308,3.36
201309,4.93
201310,1.79
201311,4.16
201312,3.49
201401,3.67
201402,3.43
201403,3.83
201404,2.94
201405,4.56
201406,4.71
201407,7.10
201408,3.13
201409,1.63
201410,5.45
201411,2.95
201412,5.24
201501,3.13
201502,2.01
201503,1.43
201504,2.54
201505,2.78
201506,7.91
201507,4.45
201508,3.56
201509,5.73
201510,4.27
201511,2.25
201512,5.63
201601,1.91
201602,5.16
201603,3.32
201604,2.68
201605,2.87
201606,3.48
201607,4.15
201608,5.17
201609,1.89
201610,3.97
201611,3.31
201612,4.13
