Hill County, Montana, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,13.3
201002,13.7
201003,33.7
201004,42.9
201005,48.2
201006,59.3
201007,65.2
201008,64.6
201009,54.0
201010,47.5
201011,24.3
201012,11.2
201101,12.5
201102,11.9
201103,22.6
201104,39.5
201105,49.9
201106,58.0
201107,67.6
201108,68.4
201109,59.3
201110,45.7
201111,29.9
201112,27.4
201201,22.8
201202,23.4
201203,38.3
201204,45.2
201205,50.5
201206,60.6
201207,71.5
201208,67.5
201209,58.1
201210,39.9
201211,28.2
201212,17.7
201301,18.1
201302,25.7
201303,28.8
201304,38.2
201305,53.8
201306,61.0
201307,67.1
201308,68.0
201309,60.0
201310,41.2
201311,26.7
201312,10.9
201401,22.0
201402,10.8
201403,25.0
201404,42.4
201405,51.5
201406,57.1
201407,68.8
201408,66.4
201409,55.3
201410,48.2
201411,22.5
201412,23.0
201501,19.8
201502,23.2
201503,39.1
201504,43.6
201505,50.3
201506,64.7
201507,67.2
201508,66.6
201509,55.4
201510,46.3
201511,29.8
201512,20.9
201601,18.2
201602,33.8
201603,38.3
201604,45.7
201605,51.4
201606,62.4
201607,66.8
201608,65.3
201609,54.7
201610,41.0
201611,39.1
201612,11.7
