Reno County, Kansas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,28.2
201002,31.0
201003,45.2
201004,59.8
201005,64.1
201006,79.4
201007,81.2
201008,81.5
201009,72.8
201010,60.5
201011,44.3
201012,33.2
201101,28.2
201102,31.4
201103,46.0
201104,57.0
201105,65.2
201106,80.4
201107,88.7
201108,83.7
201109,67.8
201110,58.7
201111,44.2
201112,34.8
201201,36.8
201202,38.1
201203,56.8
201204,60.7
201205,71.0
201206,78.0
201207,86.1
201208,77.1
201209,69.7
201210,55.8
201211,47.6
201212,36.0
201301,33.7
201302,33.8
201303,41.0
201304,49.4
201305,63.6
201306,76.4
201307,77.9
201308,77.2
201309,73.4
201310,56.3
201311,41.2
201312,28.8
201401,30.4
201402,29.1
201403,40.4
201404,54.6
201405,66.4
201406,74.7
201407,76.0
201408,79.3
201409,69.5
201410,60.5
201411,38.9
201412,35.8
201501,32.5
201502,31.7
201503,47.0
201504,57.7
201505,62.5
201506,77.6
201507,81.1
201508,75.3
201509,75.4
201510,60.7
201511,48.2
201512,38.5
201601,32.1
201602,42.1
201603,50.6
201604,57.5
201605,62.4
201606,78.7
201607,81.7
201608,78.0
201609,71.9
201610,62.5
201611,50.8
201612,30.5
