Livingston County, Kentucky, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,30.1
201002,32.4
201003,48.1
201004,62.1
201005,68.9
201006,79.6
201007,81.4
201008,81.1
201009,71.8
201010,60.4
201011,48.0
201012,31.3
201101,31.2
201102,39.1
201103,48.6
201104,60.9
201105,65.2
201106,77.6
201107,81.9
201108,77.9
201109,68.4
201110,58.1
201111,50.4
201112,41.2
201201,39.8
201202,43.1
201203,61.1
201204,60.2
201205,71.6
201206,75.4
201207,84.2
201208,77.5
201209,69.5
201210,56.8
201211,44.6
201212,44.0
201301,37.1
201302,37.6
201303,40.9
201304,55.6
201305,66.5
201306,75.1
201307,75.1
201308,75.3
201309,71.7
201310,59.4
201311,43.7
201312,35.5
201401,28.1
201402,31.5
201403,41.9
201404,58.5
201405,68.4
201406,76.4
201407,73.8
201408,77.9
201409,69.3
201410,60.2
201411,40.1
201412,40.2
201501,33.6
201502,27.3
201503,44.9
201504,60.1
201505,67.6
201506,76.5
201507,79.6
201508,74.4
201509,71.9
201510,59.8
201511,52.2
201512,48.1
201601,33.4
201602,39.9
201603,53.1
201604,59.4
201605,64.6
201606,77.6
201607,80.2
201608,78.9
201609,73.7
201610,65.5
201611,52.1
201612,36.8
