Pondera County, Montana, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,22.2
201002,25.1
201003,37.8
201004,40.0
201005,45.4
201006,56.4
201007,62.2
201008,61.2
201009,52.3
201010,47.8
201011,24.6
201012,19.0
201101,18.9
201102,15.5
201103,27.3
201104,36.4
201105,47.1
201106,54.6
201107,63.9
201108,65.4
201109,58.1
201110,43.9
201111,31.0
201112,28.2
201201,23.7
201202,25.5
201203,36.1
201204,44.1
201205,48.6
201206,57.2
201207,67.7
201208,65.1
201209,57.7
201210,38.8
201211,32.4
201212,21.2
201301,25.0
201302,29.6
201303,31.4
201304,36.9
201305,50.9
201306,57.0
201307,65.5
201308,65.6
201309,57.1
201310,40.6
201311,29.8
201312,18.8
201401,27.0
201402,13.5
201403,26.5
201404,41.2
201405,49.9
201406,55.2
201407,66.5
201408,63.9
201409,54.6
201410,48.8
201411,25.1
201412,25.2
201501,25.8
201502,28.6
201503,39.9
201504,42.6
201505,48.3
201506,63.0
201507,64.6
201508,65.2
201509,54.6
201510,47.5
201511,30.8
201512,24.2
201601,25.0
201602,35.6
201603,37.6
201604,45.6
201605,49.5
201606,60.1
201607,63.5
201608,62.5
201609,52.9
201610,42.3
201611,39.6
201612,13.7
