Jack County, Texas, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,41.6
201002,39.8
201003,53.0
201004,64.2
201005,72.3
201006,83.2
201007,82.8
201008,86.8
201009,77.9
201010,65.8
201011,55.6
201012,46.8
201101,41.0
201102,46.7
201103,59.1
201104,68.3
201105,71.7
201106,86.3
201107,90.5
201108,91.6
201109,76.7
201110,65.6
201111,54.9
201112,43.8
201201,47.9
201202,49.7
201203,62.9
201204,69.2
201205,76.8
201206,81.6
201207,86.4
201208,85.1
201209,77.4
201210,63.4
201211,58.0
201212,48.4
201301,46.4
201302,49.0
201303,54.0
201304,60.5
201305,71.7
201306,81.3
201307,82.3
201308,85.2
201309,80.3
201310,65.9
201311,50.6
201312,40.2
201401,42.1
201402,42.7
201403,51.7
201404,64.6
201405,72.3
201406,80.2
201407,81.8
201408,84.0
201409,77.6
201410,70.6
201411,50.0
201412,49.2
201501,41.7
201502,44.0
201503,54.3
201504,64.5
201505,70.0
201506,79.3
201507,84.3
201508,84.1
201509,79.0
201510,67.6
201511,54.4
201512,50.2
201601,43.9
201602,52.9
201603,58.9
201604,64.8
201605,69.4
201606,81.2
201607,84.5
201608,82.7
201609,76.8
201610,69.9
201611,59.8
201612,46.1
