Jay County, Indiana, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,22.4
201002,24.2
201003,41.8
201004,56.7
201005,63.3
201006,73.1
201007,75.9
201008,74.2
201009,66.8
201010,55.4
201011,41.2
201012,23.3
201101,21.9
201102,28.6
201103,40.1
201104,50.8
201105,61.9
201106,71.5
201107,78.9
201108,72.1
201109,63.0
201110,53.2
201111,46.1
201112,35.8
201201,30.8
201202,34.1
201203,53.8
201204,51.2
201205,66.8
201206,71.4
201207,78.7
201208,70.8
201209,63.3
201210,51.4
201211,39.0
201212,37.4
201301,29.1
201302,29.2
201303,33.7
201304,49.5
201305,64.5
201306,70.5
201307,72.4
201308,70.6
201309,65.4
201310,54.2
201311,38.7
201312,29.7
201401,17.0
201402,20.2
201403,32.1
201404,50.8
201405,62.3
201406,71.6
201407,68.5
201408,71.2
201409,63.0
201410,52.9
201411,35.2
201412,33.8
201501,22.5
201502,17.7
201503,34.5
201504,51.3
201505,64.6
201506,69.5
201507,71.7
201508,69.9
201509,68.3
201510,55.0
201511,46.0
201512,42.0
201601,26.0
201602,32.7
201603,46.0
201604,50.5
201605,60.1
201606,71.6
201607,74.0
201608,75.1
201609,69.2
201610,58.4
201611,46.5
201612,28.9
