Boundary County, Idaho, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,28.1
201002,31.8
201003,35.7
201004,38.9
201005,44.5
201006,52.6
201007,60.0
201008,59.2
201009,50.4
201010,43.3
201011,27.6
201012,23.9
201101,23.6
201102,20.9
201103,32.0
201104,34.8
201105,45.2
201106,50.9
201107,58.2
201108,62.2
201109,55.5
201110,40.4
201111,27.8
201112,25.5
201201,25.3
201202,27.2
201203,32.1
201204,41.0
201205,45.8
201206,51.0
201207,62.7
201208,62.5
201209,54.8
201210,41.0
201211,33.0
201212,27.5
201301,24.1
201302,30.2
201303,33.5
201304,38.3
201305,50.0
201306,54.0
201307,64.6
201308,62.9
201309,55.5
201310,39.0
201311,30.0
201312,21.5
201401,27.5
201402,19.7
201403,31.5
201404,39.2
201405,49.0
201406,52.7
201407,65.4
201408,62.7
201409,53.9
201410,45.5
201411,28.2
201412,26.4
201501,26.8
201502,32.8
201503,37.5
201504,40.8
201505,51.3
201506,61.6
201507,63.8
201508,63.6
201509,51.0
201510,46.6
201511,30.1
201512,26.8
201601,27.6
201602,32.9
201603,36.0
201604,46.8
201605,50.2
201606,56.2
201607,60.2
201608,61.8
201609,51.9
201610,41.4
201611,36.6
201612,19.3
