West Baton Rouge Parish, Louisiana, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,47.2
201002,45.8
201003,56.0
201004,68.8
201005,78.4
201006,83.3
201007,83.7
201008,84.0
201009,79.5
201010,68.4
201011,60.0
201012,49.0
201101,48.0
201102,53.4
201103,63.7
201104,71.0
201105,74.7
201106,83.5
201107,83.0
201108,85.6
201109,75.4
201110,65.6
201111,60.3
201112,53.5
201201,57.2
201202,58.1
201203,68.3
201204,70.2
201205,77.0
201206,81.1
201207,82.3
201208,81.4
201209,77.9
201210,66.9
201211,58.0
201212,56.2
201301,54.3
201302,55.6
201303,56.3
201304,66.0
201305,71.9
201306,81.6
201307,81.0
201308,81.4
201309,80.0
201310,69.8
201311,56.9
201312,51.5
201401,43.9
201402,51.8
201403,56.8
201404,67.1
201405,72.3
201406,80.0
201407,80.4
201408,81.6
201409,78.5
201410,69.7
201411,53.8
201412,55.6
201501,48.8
201502,49.3
201503,63.7
201504,70.9
201505,75.9
201506,80.7
201507,84.3
201508,82.2
201509,78.4
201510,70.4
201511,64.1
201512,60.8
201601,50.0
201602,55.4
201603,64.8
201604,68.9
201605,74.0
201606,81.2
201607,83.3
201608,82.0
201609,80.5
201610,71.9
201611,63.1
201612,56.4
