Lee County, North Carolina, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,38.2
201002,37.6
201003,50.3
201004,62.8
201005,71.3
201006,80.1
201007,80.9
201008,79.7
201009,75.4
201010,62.2
201011,50.4
201012,34.4
201101,37.4
201102,46.6
201103,52.5
201104,62.7
201105,69.0
201106,78.7
201107,81.8
201108,79.1
201109,72.4
201110,58.9
201111,53.4
201112,47.8
201201,44.3
201202,46.9
201203,60.3
201204,60.5
201205,70.4
201206,73.2
201207,82.2
201208,76.8
201209,70.8
201210,60.5
201211,46.3
201212,49.2
201301,44.6
201302,42.8
201303,44.9
201304,60.3
201305,66.0
201306,75.1
201307,78.0
201308,75.5
201309,69.8
201310,61.0
201311,48.2
201312,45.7
201401,37.2
201402,43.8
201403,46.5
201404,60.7
201405,69.8
201406,76.7
201407,78.2
201408,75.6
201409,72.1
201410,63.0
201411,46.6
201412,45.1
201501,40.0
201502,36.0
201503,51.9
201504,61.4
201505,69.9
201506,79.0
201507,79.6
201508,77.4
201509,73.0
201510,60.4
201511,54.9
201512,55.6
201601,39.4
201602,44.4
201603,58.0
201604,60.6
201605,67.3
201606,76.7
201607,81.7
201608,80.7
201609,75.4
201610,63.8
201611,52.2
201612,44.6
