Saline County, Illinois, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,28.4
201002,30.8
201003,47.4
201004,61.5
201005,67.9
201006,78.7
201007,80.2
201008,79.5
201009,70.1
201010,58.5
201011,47.0
201012,29.6
201101,29.4
201102,37.9
201103,47.2
201104,59.4
201105,65.1
201106,76.5
201107,81.6
201108,77.4
201109,66.9
201110,56.8
201111,49.4
201112,39.5
201201,38.5
201202,41.6
201203,59.7
201204,59.0
201205,71.2
201206,74.7
201207,84.6
201208,76.5
201209,68.2
201210,55.9
201211,43.7
201212,42.1
201301,35.2
201302,36.8
201303,39.2
201304,55.1
201305,66.0
201306,74.3
201307,74.3
201308,74.8
201309,70.6
201310,57.8
201311,42.3
201312,33.2
201401,26.9
201402,29.6
201403,40.5
201404,57.1
201405,67.2
201406,75.4
201407,72.5
201408,76.6
201409,67.8
201410,59.0
201411,38.6
201412,38.5
201501,32.2
201502,25.9
201503,43.4
201504,58.4
201505,67.0
201506,75.2
201507,78.6
201508,73.7
201509,71.1
201510,58.7
201511,51.0
201512,46.2
201601,31.8
201602,38.6
201603,51.4
201604,57.5
201605,63.6
201606,77.0
201607,78.9
201608,77.8
201609,72.4
201610,63.3
201611,50.1
201612,35.3
